Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Imperfect	746	SABER_Plate_2-Well3-17	SABER_Plate_2	Well3	17	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	3172	SABER_Plate_2-Well5-15	SABER_Plate_2	Well5	15	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2906	SABER_Plate_2-Well5-15	SABER_Plate_2	Well5	15	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1874	SABER_Plate_2-Well5-15	SABER_Plate_2	Well5	15	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1638	SABER_Plate_2-Well5-15	SABER_Plate_2	Well5	15	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1123	SABER_Plate_2-Well5-15	SABER_Plate_2	Well5	15	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	2704	SABER_Plate_2-Well4-43	SABER_Plate_2	Well4	43	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2538	SABER_Plate_2-Well4-43	SABER_Plate_2	Well4	43	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1458	SABER_Plate_2-Well4-43	SABER_Plate_2	Well4	43	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1244	SABER_Plate_2-Well4-43	SABER_Plate_2	Well4	43	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1101	SABER_Plate_2-Well4-43	SABER_Plate_2	Well4	43	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4799	SABER_Plate_2-Well2-27	SABER_Plate_2	Well2	27	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2763	SABER_Plate_2-Well2-27	SABER_Plate_2	Well2	27	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1748	SABER_Plate_2-Well2-27	SABER_Plate_2	Well2	27	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	823	SABER_Plate_2-Well2-27	SABER_Plate_2	Well2	27	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	597	SABER_Plate_2-Well2-27	SABER_Plate_2	Well2	27	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4849	SABER_Plate_2-Well6-5	SABER_Plate_2	Well6	5	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	2920	SABER_Plate_2-Well6-5	SABER_Plate_2	Well6	5	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2906	SABER_Plate_2-Well6-5	SABER_Plate_2	Well6	5	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	648	SABER_Plate_2-Well6-5	SABER_Plate_2	Well6	5	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	473	SABER_Plate_2-Well6-5	SABER_Plate_2	Well6	5	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	3192	SABER_Plate_2-Well5-51	SABER_Plate_2	Well5	51	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	3022	SABER_Plate_2-Well5-51	SABER_Plate_2	Well5	51	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	2458	SABER_Plate_2-Well5-51	SABER_Plate_2	Well5	51	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	2059	SABER_Plate_2-Well5-51	SABER_Plate_2	Well5	51	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1147	SABER_Plate_2-Well5-51	SABER_Plate_2	Well5	51	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4501	SABER_Plate_2-Well6-23	SABER_Plate_2	Well6	23	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2968	SABER_Plate_2-Well6-23	SABER_Plate_2	Well6	23	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1999	SABER_Plate_2-Well6-23	SABER_Plate_2	Well6	23	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	824	SABER_Plate_2-Well6-23	SABER_Plate_2	Well6	23	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	648	SABER_Plate_2-Well6-23	SABER_Plate_2	Well6	23	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	4009	SABER_Plate_2-Well4-7	SABER_Plate_2	Well4	7	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	3427	SABER_Plate_2-Well4-7	SABER_Plate_2	Well4	7	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	2428	SABER_Plate_2-Well4-7	SABER_Plate_2	Well4	7	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1431	SABER_Plate_2-Well4-7	SABER_Plate_2	Well4	7	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	1257	SABER_Plate_2-Well4-7	SABER_Plate_2	Well4	7	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4164	SABER_Plate_2-Well2-63	SABER_Plate_2	Well2	63	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2593	SABER_Plate_2-Well2-63	SABER_Plate_2	Well2	63	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	850	SABER_Plate_2-Well2-63	SABER_Plate_2	Well2	63	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	559	SABER_Plate_2-Well2-63	SABER_Plate_2	Well2	63	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	538	SABER_Plate_2-Well2-63	SABER_Plate_2	Well2	63	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4939	SABER_Plate_2-Well3-35	SABER_Plate_2	Well3	35	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	3247	SABER_Plate_2-Well3-35	SABER_Plate_2	Well3	35	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1998	SABER_Plate_2-Well3-35	SABER_Plate_2	Well3	35	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	832	SABER_Plate_2-Well3-35	SABER_Plate_2	Well3	35	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	533	SABER_Plate_2-Well3-35	SABER_Plate_2	Well3	35	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4909	SABER_Plate_2-Well2-69	SABER_Plate_2	Well2	69	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2888	SABER_Plate_2-Well2-69	SABER_Plate_2	Well2	69	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	2105	SABER_Plate_2-Well2-69	SABER_Plate_2	Well2	69	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	909	SABER_Plate_2-Well2-69	SABER_Plate_2	Well2	69	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	643	SABER_Plate_2-Well2-69	SABER_Plate_2	Well2	69	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	3446	SABER_Plate_2-Well5-57	SABER_Plate_2	Well5	57	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2598	SABER_Plate_2-Well5-57	SABER_Plate_2	Well5	57	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1192	SABER_Plate_2-Well5-57	SABER_Plate_2	Well5	57	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	996	SABER_Plate_2-Well5-57	SABER_Plate_2	Well5	57	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	948	SABER_Plate_2-Well5-57	SABER_Plate_2	Well5	57	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4478	SABER_Plate_2-Well6-29	SABER_Plate_2	Well6	29	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2865	SABER_Plate_2-Well6-29	SABER_Plate_2	Well6	29	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	2072	SABER_Plate_2-Well6-29	SABER_Plate_2	Well6	29	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	900	SABER_Plate_2-Well6-29	SABER_Plate_2	Well6	29	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	686	SABER_Plate_2-Well6-29	SABER_Plate_2	Well6	29	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2920	SABER_Plate_2-Well4-85	SABER_Plate_2	Well4	85	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	2730	SABER_Plate_2-Well4-85	SABER_Plate_2	Well4	85	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1608	SABER_Plate_2-Well4-85	SABER_Plate_2	Well4	85	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1570	SABER_Plate_2-Well4-85	SABER_Plate_2	Well4	85	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1485	SABER_Plate_2-Well4-85	SABER_Plate_2	Well4	85	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4429	SABER_Plate_2-Well3-77	SABER_Plate_2	Well3	77	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	3247	SABER_Plate_2-Well3-77	SABER_Plate_2	Well3	77	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1956	SABER_Plate_2-Well3-77	SABER_Plate_2	Well3	77	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	961	SABER_Plate_2-Well3-77	SABER_Plate_2	Well3	77	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	951	SABER_Plate_2-Well3-77	SABER_Plate_2	Well3	77	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	3283	SABER_Plate_2-Well4-49	SABER_Plate_2	Well4	49	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	2369	SABER_Plate_2-Well4-49	SABER_Plate_2	Well4	49	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1656	SABER_Plate_2-Well4-49	SABER_Plate_2	Well4	49	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1435	SABER_Plate_2-Well4-49	SABER_Plate_2	Well4	49	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1394	SABER_Plate_2-Well4-49	SABER_Plate_2	Well4	49	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	1156	SABER_Plate_2-Well5-93	SABER_Plate_2	Well5	93	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	991	SABER_Plate_2-Well5-93	SABER_Plate_2	Well5	93	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	807	SABER_Plate_2-Well5-93	SABER_Plate_2	Well5	93	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	385	SABER_Plate_2-Well5-93	SABER_Plate_2	Well5	93	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	262	SABER_Plate_2-Well5-93	SABER_Plate_2	Well5	93	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	3587	SABER_Plate_2-Well6-65	SABER_Plate_2	Well6	65	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2425	SABER_Plate_2-Well6-65	SABER_Plate_2	Well6	65	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	832	SABER_Plate_2-Well6-65	SABER_Plate_2	Well6	65	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	737	SABER_Plate_2-Well6-65	SABER_Plate_2	Well6	65	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	684	SABER_Plate_2-Well6-65	SABER_Plate_2	Well6	65	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4158	SABER_Plate_2-Well3-59	SABER_Plate_2	Well3	59	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2655	SABER_Plate_2-Well3-59	SABER_Plate_2	Well3	59	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1095	SABER_Plate_2-Well3-59	SABER_Plate_2	Well3	59	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	852	SABER_Plate_2-Well3-59	SABER_Plate_2	Well3	59	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	759	SABER_Plate_2-Well3-59	SABER_Plate_2	Well3	59	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4696	SABER_Plate_2-Well2-87	SABER_Plate_2	Well2	87	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2938	SABER_Plate_2-Well2-87	SABER_Plate_2	Well2	87	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1954	SABER_Plate_2-Well2-87	SABER_Plate_2	Well2	87	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	812	SABER_Plate_2-Well2-87	SABER_Plate_2	Well2	87	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	724	SABER_Plate_2-Well2-87	SABER_Plate_2	Well2	87	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	3591	SABER_Plate_2-Well5-75	SABER_Plate_2	Well5	75	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2665	SABER_Plate_2-Well5-75	SABER_Plate_2	Well5	75	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1183	SABER_Plate_2-Well5-75	SABER_Plate_2	Well5	75	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1139	SABER_Plate_2-Well5-75	SABER_Plate_2	Well5	75	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	923	SABER_Plate_2-Well5-75	SABER_Plate_2	Well5	75	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4397	SABER_Plate_2-Well6-47	SABER_Plate_2	Well6	47	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2787	SABER_Plate_2-Well6-47	SABER_Plate_2	Well6	47	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1546	SABER_Plate_2-Well6-47	SABER_Plate_2	Well6	47	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	898	SABER_Plate_2-Well6-47	SABER_Plate_2	Well6	47	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	679	SABER_Plate_2-Well6-47	SABER_Plate_2	Well6	47	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	3402	SABER_Plate_2-Well3-95	SABER_Plate_2	Well3	95	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	2429	SABER_Plate_2-Well3-95	SABER_Plate_2	Well3	95	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	2371	SABER_Plate_2-Well3-95	SABER_Plate_2	Well3	95	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1498	SABER_Plate_2-Well3-95	SABER_Plate_2	Well3	95	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1352	SABER_Plate_2-Well3-95	SABER_Plate_2	Well3	95	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	3418	SABER_Plate_2-Well5-39	SABER_Plate_2	Well5	39	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2816	SABER_Plate_2-Well5-39	SABER_Plate_2	Well5	39	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1689	SABER_Plate_2-Well5-39	SABER_Plate_2	Well5	39	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1439	SABER_Plate_2-Well5-39	SABER_Plate_2	Well5	39	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1167	SABER_Plate_2-Well5-39	SABER_Plate_2	Well5	39	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	3292	SABER_Plate_2-Well4-67	SABER_Plate_2	Well4	67	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	2287	SABER_Plate_2-Well4-67	SABER_Plate_2	Well4	67	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	2014	SABER_Plate_2-Well4-67	SABER_Plate_2	Well4	67	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	2004	SABER_Plate_2-Well4-67	SABER_Plate_2	Well4	67	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1819	SABER_Plate_2-Well4-67	SABER_Plate_2	Well4	67	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	3433	SABER_Plate_2-Well6-83	SABER_Plate_2	Well6	83	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	1832	SABER_Plate_2-Well6-83	SABER_Plate_2	Well6	83	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1832	SABER_Plate_2-Well6-83	SABER_Plate_2	Well6	83	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1764	SABER_Plate_2-Well6-83	SABER_Plate_2	Well6	83	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1638	SABER_Plate_2-Well6-83	SABER_Plate_2	Well6	83	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4054	SABER_Plate_2-Well2-78	SABER_Plate_2	Well2	78	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2921	SABER_Plate_2-Well2-78	SABER_Plate_2	Well2	78	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	2220	SABER_Plate_2-Well2-78	SABER_Plate_2	Well2	78	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1425	SABER_Plate_2-Well2-78	SABER_Plate_2	Well2	78	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	963	SABER_Plate_2-Well2-78	SABER_Plate_2	Well2	78	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2253	SABER_Plate_2-Well5-66	SABER_Plate_2	Well5	66	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	2078	SABER_Plate_2-Well5-66	SABER_Plate_2	Well5	66	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	1912	SABER_Plate_2-Well5-66	SABER_Plate_2	Well5	66	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1402	SABER_Plate_2-Well5-66	SABER_Plate_2	Well5	66	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	960	SABER_Plate_2-Well5-66	SABER_Plate_2	Well5	66	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4076	SABER_Plate_2-Well6-38	SABER_Plate_2	Well6	38	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2865	SABER_Plate_2-Well6-38	SABER_Plate_2	Well6	38	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1677	SABER_Plate_2-Well6-38	SABER_Plate_2	Well6	38	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	983	SABER_Plate_2-Well6-38	SABER_Plate_2	Well6	38	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	832	SABER_Plate_2-Well6-38	SABER_Plate_2	Well6	38	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2256	SABER_Plate_2-Well4-94	SABER_Plate_2	Well4	94	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	2186	SABER_Plate_2-Well4-94	SABER_Plate_2	Well4	94	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	2076	SABER_Plate_2-Well4-94	SABER_Plate_2	Well4	94	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1702	SABER_Plate_2-Well4-94	SABER_Plate_2	Well4	94	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	991	SABER_Plate_2-Well4-94	SABER_Plate_2	Well4	94	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	3893	SABER_Plate_2-Well3-86	SABER_Plate_2	Well3	86	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	3067	SABER_Plate_2-Well3-86	SABER_Plate_2	Well3	86	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1885	SABER_Plate_2-Well3-86	SABER_Plate_2	Well3	86	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1009	SABER_Plate_2-Well3-86	SABER_Plate_2	Well3	86	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	940	SABER_Plate_2-Well3-86	SABER_Plate_2	Well3	86	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	3179	SABER_Plate_2-Well4-58	SABER_Plate_2	Well4	58	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	2252	SABER_Plate_2-Well4-58	SABER_Plate_2	Well4	58	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1873	SABER_Plate_2-Well4-58	SABER_Plate_2	Well4	58	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1757	SABER_Plate_2-Well4-58	SABER_Plate_2	Well4	58	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1668	SABER_Plate_2-Well4-58	SABER_Plate_2	Well4	58	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	3852	SABER_Plate_2-Well6-74	SABER_Plate_2	Well6	74	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2777	SABER_Plate_2-Well6-74	SABER_Plate_2	Well6	74	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1231	SABER_Plate_2-Well6-74	SABER_Plate_2	Well6	74	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	967	SABER_Plate_2-Well6-74	SABER_Plate_2	Well6	74	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	955	SABER_Plate_2-Well6-74	SABER_Plate_2	Well6	74	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4556	SABER_Plate_2-Well3-68	SABER_Plate_2	Well3	68	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	3078	SABER_Plate_2-Well3-68	SABER_Plate_2	Well3	68	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	2001	SABER_Plate_2-Well3-68	SABER_Plate_2	Well3	68	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	926	SABER_Plate_2-Well3-68	SABER_Plate_2	Well3	68	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	826	SABER_Plate_2-Well3-68	SABER_Plate_2	Well3	68	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	3837	SABER_Plate_2-Well2-96	SABER_Plate_2	Well2	96	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2803	SABER_Plate_2-Well2-96	SABER_Plate_2	Well2	96	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	2224	SABER_Plate_2-Well2-96	SABER_Plate_2	Well2	96	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1391	SABER_Plate_2-Well2-96	SABER_Plate_2	Well2	96	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	828	SABER_Plate_2-Well2-96	SABER_Plate_2	Well2	96	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	2949	SABER_Plate_2-Well5-84	SABER_Plate_2	Well5	84	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2566	SABER_Plate_2-Well5-84	SABER_Plate_2	Well5	84	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1869	SABER_Plate_2-Well5-84	SABER_Plate_2	Well5	84	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1597	SABER_Plate_2-Well5-84	SABER_Plate_2	Well5	84	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1220	SABER_Plate_2-Well5-84	SABER_Plate_2	Well5	84	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4498	SABER_Plate_2-Well6-56	SABER_Plate_2	Well6	56	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	3627	SABER_Plate_2-Well6-56	SABER_Plate_2	Well6	56	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2982	SABER_Plate_2-Well6-56	SABER_Plate_2	Well6	56	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1212	SABER_Plate_2-Well6-56	SABER_Plate_2	Well6	56	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	719	SABER_Plate_2-Well6-56	SABER_Plate_2	Well6	56	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	3019	SABER_Plate_2-Well5-48	SABER_Plate_2	Well5	48	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2590	SABER_Plate_2-Well5-48	SABER_Plate_2	Well5	48	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1993	SABER_Plate_2-Well5-48	SABER_Plate_2	Well5	48	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1646	SABER_Plate_2-Well5-48	SABER_Plate_2	Well5	48	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1126	SABER_Plate_2-Well5-48	SABER_Plate_2	Well5	48	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2533	SABER_Plate_2-Well4-76	SABER_Plate_2	Well4	76	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	2054	SABER_Plate_2-Well4-76	SABER_Plate_2	Well4	76	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1698	SABER_Plate_2-Well4-76	SABER_Plate_2	Well4	76	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1652	SABER_Plate_2-Well4-76	SABER_Plate_2	Well4	76	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1062	SABER_Plate_2-Well4-76	SABER_Plate_2	Well4	76	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	3478	SABER_Plate_2-Well3-42	SABER_Plate_2	Well3	42	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2612	SABER_Plate_2-Well3-42	SABER_Plate_2	Well3	42	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1055	SABER_Plate_2-Well3-42	SABER_Plate_2	Well3	42	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	841	SABER_Plate_2-Well3-42	SABER_Plate_2	Well3	42	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	803	SABER_Plate_2-Well3-42	SABER_Plate_2	Well3	42	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	4758	SABER_Plate_2-Well2-70	SABER_Plate_2	Well2	70	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	2658	SABER_Plate_2-Well2-70	SABER_Plate_2	Well2	70	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1801	SABER_Plate_2-Well2-70	SABER_Plate_2	Well2	70	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	553	SABER_Plate_2-Well2-70	SABER_Plate_2	Well2	70	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	472	SABER_Plate_2-Well2-70	SABER_Plate_2	Well2	70	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	3361	SABER_Plate_2-Well4-14	SABER_Plate_2	Well4	14	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	1802	SABER_Plate_2-Well4-14	SABER_Plate_2	Well4	14	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	1800	SABER_Plate_2-Well4-14	SABER_Plate_2	Well4	14	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1775	SABER_Plate_2-Well4-14	SABER_Plate_2	Well4	14	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	1638	SABER_Plate_2-Well4-14	SABER_Plate_2	Well4	14	ALLBATCHES___SABER_Plate_2___ALLWELLS
Perfect	1430	SABER_Plate_2-Well6-30	SABER_Plate_2	Well6	30	ALLBATCHES___SABER_Plate_2___ALLWELLS
Empty	1014	SABER_Plate_2-Well6-30	SABER_Plate_2	Well6	30	ALLBATCHES___SABER_Plate_2___ALLWELLS
Bad	898	SABER_Plate_2-Well6-30	SABER_Plate_2	Well6	30	ALLBATCHES___SABER_Plate_2___ALLWELLS
Great	201	SABER_Plate_2-Well6-30	SABER_Plate_2	Well6	30	ALLBATCHES___SABER_Plate_2___ALLWELLS
Imperfect	130	SABER_Plate_2-Well6-30	SABER_Plate_2	Well6	30	ALLBATCHES___SABER_Plate_2___ALLWELLS
